id, property
982 , http://dbpedia.org/ontology/Single/aSide
983 , http://dbpedia.org/ontology/Single/album
984 , http://dbpedia.org/ontology/Single/bSide
985 , http://dbpedia.org/ontology/Single/certification
986 , http://dbpedia.org/ontology/Single/format
987 , http://dbpedia.org/ontology/Single/musicalArtist
988 , http://dbpedia.org/ontology/Single/musicalBand
989 , http://dbpedia.org/ontology/Single/producer
990 , http://dbpedia.org/ontology/Single/writer
991 , http://dbpedia.org/ontology/SiteOfSpecialScientificInterest/areaOfSearch
992 , http://dbpedia.org/ontology/SiteOfSpecialScientificInterest/interest
993 , http://dbpedia.org/ontology/SiteOfSpecialScientificInterest/notifyDate
994 , http://dbpedia.org/ontology/Skyscraper/contractor
995 , http://dbpedia.org/ontology/Skyscraper/developer
996 , http://dbpedia.org/ontology/Skyscraper/engineer
997 , http://dbpedia.org/ontology/Skyscraper/highestBuildingInYear
998 , http://dbpedia.org/ontology/Skyscraper/management
999 , http://dbpedia.org/ontology/SoccerClub/body
1000 , http://dbpedia.org/ontology/SoccerClub/bodyPattern
1001 , http://dbpedia.org/ontology/SoccerClub/capacity
1002 , http://dbpedia.org/ontology/SoccerClub/ceo
1003 , http://dbpedia.org/ontology/SoccerClub/chairman
1004 , http://dbpedia.org/ontology/SoccerClub/chairmanTitle
1005 , http://dbpedia.org/ontology/SoccerClub/clubsRecordGoalscorer
1006 , http://dbpedia.org/ontology/SoccerClub/dissolved
1007 , http://dbpedia.org/ontology/SoccerClub/fansgroup
1008 , http://dbpedia.org/ontology/SoccerClub/firstGame
1009 , http://dbpedia.org/ontology/SoccerClub/ground
1010 , http://dbpedia.org/ontology/SoccerClub/honours
1011 , http://dbpedia.org/ontology/SoccerClub/largestWin
1012 , http://dbpedia.org/ontology/SoccerClub/leftArm
1013 , http://dbpedia.org/ontology/SoccerClub/leftArmPattern
1014 , http://dbpedia.org/ontology/SoccerClub/manager
1015 , http://dbpedia.org/ontology/SoccerClub/managerTitle
1016 , http://dbpedia.org/ontology/SoccerClub/patternName
1017 , http://dbpedia.org/ontology/SoccerClub/position
1018 , http://dbpedia.org/ontology/SoccerClub/rightArm
1019 , http://dbpedia.org/ontology/SoccerClub/rightArmPattern
1020 , http://dbpedia.org/ontology/SoccerClub/season
1021 , http://dbpedia.org/ontology/SoccerClub/shorts
1022 , http://dbpedia.org/ontology/SoccerClub/shortsPattern
1023 , http://dbpedia.org/ontology/SoccerClub/socks
1024 , http://dbpedia.org/ontology/SoccerClub/socksPattern
1025 , http://dbpedia.org/ontology/SoccerClub/worstDefeat
1026 , http://dbpedia.org/ontology/SoccerPlayer/appearancesInLeague
1027 , http://dbpedia.org/ontology/SoccerPlayer/appearancesInNationalTeam
1028 , http://dbpedia.org/ontology/SoccerPlayer/club
1029 , http://dbpedia.org/ontology/SoccerPlayer/goalsInLeague
1030 , http://dbpedia.org/ontology/SoccerPlayer/goalsInNationalTeam
1031 , http://dbpedia.org/ontology/SoccerPlayer/managerClub
1032 , http://dbpedia.org/ontology/SoccerPlayer/managerYears
1033 , http://dbpedia.org/ontology/SoccerPlayer/nationalTeam
1034 , http://dbpedia.org/ontology/SoccerPlayer/nationalYears
1035 , http://dbpedia.org/ontology/SoccerPlayer/years
1036 , http://dbpedia.org/ontology/SoccerPlayer/youthClub
1037 , http://dbpedia.org/ontology/SoccerPlayer/youthYears
1038 , http://dbpedia.org/ontology/Software/developer
1039 , http://dbpedia.org/ontology/Software/fileSize
1040 , http://dbpedia.org/ontology/Software/frequentlyUpdated
1041 , http://dbpedia.org/ontology/Software/latestPreviewDate
1042 , http://dbpedia.org/ontology/Software/latestPreviewVersion
1043 , http://dbpedia.org/ontology/Software/latestReleaseDate
1044 , http://dbpedia.org/ontology/Software/latestReleaseVersion
1045 , http://dbpedia.org/ontology/Software/license
1046 , http://dbpedia.org/ontology/Software/operatingSystem
1047 , http://dbpedia.org/ontology/Software/platform
1048 , http://dbpedia.org/ontology/Software/programmingLanguage
1049 , http://dbpedia.org/ontology/Software/size
1050 , http://dbpedia.org/ontology/Software/status
1051 , http://dbpedia.org/ontology/Song/album
1052 , http://dbpedia.org/ontology/Song/composer
1053 , http://dbpedia.org/ontology/Song/producer
1054 , http://dbpedia.org/ontology/Song/trackNumber
1055 , http://dbpedia.org/ontology/Song/writer
1056 , http://dbpedia.org/ontology/SpaceMission/booster
1057 , http://dbpedia.org/ontology/SpaceMission/callSign
1058 , http://dbpedia.org/ontology/SpaceMission/cmpEvaDuration
1059 , http://dbpedia.org/ontology/SpaceMission/cmpEvaTime
1060 , http://dbpedia.org/ontology/SpaceMission/commandModule
1061 , http://dbpedia.org/ontology/SpaceMission/crewMember
1062 , http://dbpedia.org/ontology/SpaceMission/crewSize
1063 , http://dbpedia.org/ontology/SpaceMission/distanceTraveled
1064 , http://dbpedia.org/ontology/SpaceMission/landingDate
1065 , http://dbpedia.org/ontology/SpaceMission/landingSite
1066 , http://dbpedia.org/ontology/SpaceMission/landingvehicle
1067 , http://dbpedia.org/ontology/SpaceMission/launchDate
1068 , http://dbpedia.org/ontology/SpaceMission/launchPad
1069 , http://dbpedia.org/ontology/SpaceMission/launchvehicle
1070 , http://dbpedia.org/ontology/SpaceMission/lunarEvaTime
1071 , http://dbpedia.org/ontology/SpaceMission/lunarLandingSite
1072 , http://dbpedia.org/ontology/SpaceMission/lunarModule
1073 , http://dbpedia.org/ontology/SpaceMission/lunarOrbitTime
1074 , http://dbpedia.org/ontology/SpaceMission/lunarRover
1075 , http://dbpedia.org/ontology/SpaceMission/lunarSampleMass
1076 , http://dbpedia.org/ontology/SpaceMission/lunarSurfaceTime
1077 , http://dbpedia.org/ontology/SpaceMission/lunar_sample_mass
1078 , http://dbpedia.org/ontology/SpaceMission/mass
1079 , http://dbpedia.org/ontology/SpaceMission/missionDuration
1080 , http://dbpedia.org/ontology/SpaceMission/nextMission
1081 , http://dbpedia.org/ontology/SpaceMission/numberOfOrbits
1082 , http://dbpedia.org/ontology/SpaceMission/orbitalInclination
1083 , http://dbpedia.org/ontology/SpaceMission/previousMission
1084 , http://dbpedia.org/ontology/SpaceMission/serviceModule
1085 , http://dbpedia.org/ontology/SpaceMission/shuttle
1086 , http://dbpedia.org/ontology/SpaceMission/spacecraft
1087 , http://dbpedia.org/ontology/SpaceMission/spacewalkBegin
1088 , http://dbpedia.org/ontology/SpaceMission/spacewalkEnd
1089 , http://dbpedia.org/ontology/SpaceMission/stationEvaDuration
1090 , http://dbpedia.org/ontology/SpaceMission/stationVisitDuration
1091 , http://dbpedia.org/ontology/SpaceMission/stationevalength
1092 , http://dbpedia.org/ontology/SpaceMission/stationvisitlength
1093 , http://dbpedia.org/ontology/SpaceShuttle/contractAward
1094 , http://dbpedia.org/ontology/SpaceShuttle/country
1095 , http://dbpedia.org/ontology/SpaceShuttle/crews
1096 , http://dbpedia.org/ontology/SpaceShuttle/distance
1097 , http://dbpedia.org/ontology/SpaceShuttle/firstFlight
1098 , http://dbpedia.org/ontology/SpaceShuttle/firstFlightEndDate
1099 , http://dbpedia.org/ontology/SpaceShuttle/firstFlightStartDate
1100 , http://dbpedia.org/ontology/SpaceShuttle/issDockings
1101 , http://dbpedia.org/ontology/SpaceShuttle/lastFlight
1102 , http://dbpedia.org/ontology/SpaceShuttle/lastFlightEndDate
1103 , http://dbpedia.org/ontology/SpaceShuttle/lastFlightStartDate
1104 , http://dbpedia.org/ontology/SpaceShuttle/mirDockings
1105 , http://dbpedia.org/ontology/SpaceShuttle/missions
1106 , http://dbpedia.org/ontology/SpaceShuttle/namedAfter
1107 , http://dbpedia.org/ontology/SpaceShuttle/number
1108 , http://dbpedia.org/ontology/SpaceShuttle/orbits
1109 , http://dbpedia.org/ontology/SpaceShuttle/satellitesDeployed
1110 , http://dbpedia.org/ontology/SpaceShuttle/status
1111 , http://dbpedia.org/ontology/SpaceShuttle/timeInSpace
1112 , http://dbpedia.org/ontology/SpaceStation/callSign
1113 , http://dbpedia.org/ontology/SpaceStation/diameter
1114 , http://dbpedia.org/ontology/SpaceStation/height
1115 , http://dbpedia.org/ontology/SpaceStation/length
1116 , http://dbpedia.org/ontology/SpaceStation/mass
1117 , http://dbpedia.org/ontology/SpaceStation/nssdcId
1118 , http://dbpedia.org/ontology/SpaceStation/volume
1119 , http://dbpedia.org/ontology/SpaceStation/width
1120 , http://dbpedia.org/ontology/Spacecraft/apoapsis
1121 , http://dbpedia.org/ontology/Spacecraft/cargoFuel
1122 , http://dbpedia.org/ontology/Spacecraft/cargoGas
1123 , http://dbpedia.org/ontology/Spacecraft/cargoWater
1124 , http://dbpedia.org/ontology/Spacecraft/cosparId
1125 , http://dbpedia.org/ontology/Spacecraft/crew
1126 , http://dbpedia.org/ontology/Spacecraft/decay
1127 , http://dbpedia.org/ontology/Spacecraft/dockedTime
1128 , http://dbpedia.org/ontology/Spacecraft/dryCargo
1129 , http://dbpedia.org/ontology/Spacecraft/freeFlightTime
1130 , http://dbpedia.org/ontology/Spacecraft/inclination
1131 , http://dbpedia.org/ontology/Spacecraft/launch
1132 , http://dbpedia.org/ontology/Spacecraft/launchSite
1133 , http://dbpedia.org/ontology/Spacecraft/orbits
1134 , http://dbpedia.org/ontology/Spacecraft/organisation
1135 , http://dbpedia.org/ontology/Spacecraft/periapsis
1136 , http://dbpedia.org/ontology/Spacecraft/port1
1137 , http://dbpedia.org/ontology/Spacecraft/port1DockedTime
1138 , http://dbpedia.org/ontology/Spacecraft/port1DockingDate
1139 , http://dbpedia.org/ontology/Spacecraft/port1UndockingDate
1140 , http://dbpedia.org/ontology/Spacecraft/port2
1141 , http://dbpedia.org/ontology/Spacecraft/port2DockedTime
1142 , http://dbpedia.org/ontology/Spacecraft/port2DockingDate
1143 , http://dbpedia.org/ontology/Spacecraft/port2UndockingDate
1144 , http://dbpedia.org/ontology/Spacecraft/regime
1145 , http://dbpedia.org/ontology/Spacecraft/rocket
1146 , http://dbpedia.org/ontology/Spacecraft/station
1147 , http://dbpedia.org/ontology/Spacecraft/totalCargo
1148 , http://dbpedia.org/ontology/Spacecraft/totalMass
1149 , http://dbpedia.org/ontology/Spacecraft/type
1150 , http://dbpedia.org/ontology/Species/binomial
1151 , http://dbpedia.org/ontology/Species/binomialAuthority
1152 , http://dbpedia.org/ontology/Species/class
1153 , http://dbpedia.org/ontology/Species/color
1154 , http://dbpedia.org/ontology/Species/conservationStatus
1155 , http://dbpedia.org/ontology/Species/conservationStatusSystem
1156 , http://dbpedia.org/ontology/Species/division
1157 , http://dbpedia.org/ontology/Species/domain
1158 , http://dbpedia.org/ontology/Species/family
1159 , http://dbpedia.org/ontology/Species/genus
1160 , http://dbpedia.org/ontology/Species/kingdom
1161 , http://dbpedia.org/ontology/Species/order
1162 , http://dbpedia.org/ontology/Species/phylum
1163 , http://dbpedia.org/ontology/Species/species
1164 , http://dbpedia.org/ontology/SportsTeam/nickname
1165 , http://dbpedia.org/ontology/Station/platform
1166 , http://dbpedia.org/ontology/Stream/discharge
1167 , http://dbpedia.org/ontology/Stream/dischargeAverage
1168 , http://dbpedia.org/ontology/Stream/maximumDischarge
1169 , http://dbpedia.org/ontology/Stream/minimumDischarge
1170 , http://dbpedia.org/ontology/Stream/watershed
1171 , http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase/argueDate
1172 , http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase/decideDate
1173 , http://dbpedia.org/ontology/TelevisionEpisode/director
1174 , http://dbpedia.org/ontology/TelevisionEpisode/episodeNumber
1175 , http://dbpedia.org/ontology/TelevisionEpisode/executiveProducer
1176 , http://dbpedia.org/ontology/TelevisionEpisode/guest
1177 , http://dbpedia.org/ontology/TelevisionEpisode/music
1178 , http://dbpedia.org/ontology/TelevisionEpisode/photographer
1179 , http://dbpedia.org/ontology/TelevisionEpisode/seasonNumber
1180 , http://dbpedia.org/ontology/TelevisionEpisode/series
1181 , http://dbpedia.org/ontology/TelevisionEpisode/show
1182 , http://dbpedia.org/ontology/TelevisionEpisode/writer
1183 , http://dbpedia.org/ontology/TelevisionShow/channel
1184 , http://dbpedia.org/ontology/TelevisionShow/coExecutiveProducer
1185 , http://dbpedia.org/ontology/TelevisionShow/coProducer
1186 , http://dbpedia.org/ontology/TelevisionShow/composer
1187 , http://dbpedia.org/ontology/TelevisionShow/country
1188 , http://dbpedia.org/ontology/TelevisionShow/creativeDirector
1189 , http://dbpedia.org/ontology/TelevisionShow/creator
1190 , http://dbpedia.org/ontology/TelevisionShow/developer
1191 , http://dbpedia.org/ontology/TelevisionShow/director
1192 , http://dbpedia.org/ontology/TelevisionShow/distributor
1193 , http://dbpedia.org/ontology/TelevisionShow/editor
1194 , http://dbpedia.org/ontology/TelevisionShow/endingTheme
1195 , http://dbpedia.org/ontology/TelevisionShow/episodeNumber
1196 , http://dbpedia.org/ontology/TelevisionShow/executiveProducer
1197 , http://dbpedia.org/ontology/TelevisionShow/network
1198 , http://dbpedia.org/ontology/TelevisionShow/openingTheme
1199 , http://dbpedia.org/ontology/TelevisionShow/presenter
1200 , http://dbpedia.org/ontology/TelevisionShow/producer
1201 , http://dbpedia.org/ontology/TelevisionShow/related
1202 , http://dbpedia.org/ontology/TelevisionShow/seasonNumber
1203 , http://dbpedia.org/ontology/TelevisionShow/starring
1204 , http://dbpedia.org/ontology/TelevisionShow/storyEditor
1205 , http://dbpedia.org/ontology/TelevisionShow/voice
1206 , http://dbpedia.org/ontology/TennisPlayer/careerPrizeMoney
1207 , http://dbpedia.org/ontology/TennisPlayer/country
1208 , http://dbpedia.org/ontology/TennisPlayer/plays
1209 , http://dbpedia.org/ontology/TradeUnion/country
1210 , http://dbpedia.org/ontology/University/athletics
1211 , http://dbpedia.org/ontology/University/campus
1212 , http://dbpedia.org/ontology/University/chairman
1213 , http://dbpedia.org/ontology/University/chancellor
1214 , http://dbpedia.org/ontology/University/doctoral
1215 , http://dbpedia.org/ontology/University/faculty
1216 , http://dbpedia.org/ontology/University/formerName
1217 , http://dbpedia.org/ontology/University/officerInCharge
1218 , http://dbpedia.org/ontology/University/other
1219 , http://dbpedia.org/ontology/University/postgrad
1220 , http://dbpedia.org/ontology/University/president
1221 , http://dbpedia.org/ontology/University/provost
1222 , http://dbpedia.org/ontology/University/undergrad
1223 , http://dbpedia.org/ontology/University/viceChancellor
1224 , http://dbpedia.org/ontology/University/vicePresident
1225 , http://dbpedia.org/ontology/Vein/drainsFrom
1226 , http://dbpedia.org/ontology/Vein/drainsTo
1227 , http://dbpedia.org/ontology/VideoGame/artist
1228 , http://dbpedia.org/ontology/VideoGame/composer
1229 , http://dbpedia.org/ontology/VideoGame/developer
1230 , http://dbpedia.org/ontology/VideoGame/platform
1231 , http://dbpedia.org/ontology/VideoGame/writer
1232 , http://dbpedia.org/ontology/Weapon/diameter
1233 , http://dbpedia.org/ontology/Weapon/height
1234 , http://dbpedia.org/ontology/Weapon/length
1235 , http://dbpedia.org/ontology/Weapon/placeOfOrigin
1236 , http://dbpedia.org/ontology/Weapon/type
1237 , http://dbpedia.org/ontology/Weapon/wars
1238 , http://dbpedia.org/ontology/Weapon/weight
1239 , http://dbpedia.org/ontology/Weapon/width
1240 , http://dbpedia.org/ontology/Website/owner
1241 , http://dbpedia.org/ontology/WineRegion/growingGrape
1242 , http://dbpedia.org/ontology/WineRegion/numberOfVineyards
1243 , http://dbpedia.org/ontology/WineRegion/numberOfWineries
1244 , http://dbpedia.org/ontology/WineRegion/partOfWineRegion
1245 , http://dbpedia.org/ontology/WineRegion/similar
1246 , http://dbpedia.org/ontology/WineRegion/subregion
1247 , http://dbpedia.org/ontology/WineRegion/varietals
1248 , http://dbpedia.org/ontology/WineRegion/wineProduced
1249 , http://dbpedia.org/ontology/WineRegion/wineYear
1250 , http://dbpedia.org/ontology/Work/author
1251 , http://dbpedia.org/ontology/Work/award
1252 , http://dbpedia.org/ontology/Work/basedOn
1253 , http://dbpedia.org/ontology/Work/completionDate
1254 , http://dbpedia.org/ontology/Work/genre
1255 , http://dbpedia.org/ontology/Work/language
1256 , http://dbpedia.org/ontology/Work/previousWork
1257 , http://dbpedia.org/ontology/Work/publishDate
1258 , http://dbpedia.org/ontology/Work/publisher
1259 , http://dbpedia.org/ontology/Work/releaseDate
1260 , http://dbpedia.org/ontology/Work/runtime
1261 , http://dbpedia.org/ontology/Work/subsequentWork
1262 , http://dbpedia.org/ontology/Work/type
1263 , http://dbpedia.org/ontology/WorldHeritageSite/id
1264 , http://dbpedia.org/ontology/WorldHeritageSite/region
1265 , http://dbpedia.org/ontology/Wrestler/billed
1266 , http://dbpedia.org/ontology/Wrestler/debut
1267 , http://dbpedia.org/ontology/Wrestler/resides
1268 , http://dbpedia.org/ontology/Wrestler/trainer
1269 , http://dbpedia.org/ontology/WrestlingEvent/brand
1270 , http://dbpedia.org/ontology/WrestlingEvent/promotion
1271 , http://dbpedia.org/ontology/Writer/notableWork
1272 , http://dbpedia.org/ontology/YearInSpaceflight/cosparId
1273 , http://dbpedia.org/ontology/YearInSpaceflight/countryWithFirstAstronaut
1274 , http://dbpedia.org/ontology/YearInSpaceflight/countryWithFirstSatellite
1275 , http://dbpedia.org/ontology/YearInSpaceflight/countryWithFirstSatelliteLaunched
1276 , http://dbpedia.org/ontology/YearInSpaceflight/countryWithFirstSpaceflight
1277 , http://dbpedia.org/ontology/YearInSpaceflight/failedLaunches
1278 , http://dbpedia.org/ontology/YearInSpaceflight/firstLaunch
1279 , http://dbpedia.org/ontology/YearInSpaceflight/lastLaunch
1280 , http://dbpedia.org/ontology/YearInSpaceflight/maidenFlightRocket
1281 , http://dbpedia.org/ontology/YearInSpaceflight/orbitalFlights
1282 , http://dbpedia.org/ontology/YearInSpaceflight/partialFailedLaunches
1283 , http://dbpedia.org/ontology/YearInSpaceflight/retiredRocket
1284 , http://dbpedia.org/ontology/YearInSpaceflight/suborbitalFlights
1285 , http://dbpedia.org/ontology/YearInSpaceflight/successfulLaunches
1286 , http://dbpedia.org/ontology/YearInSpaceflight/totalLaunches
1287 , http://dbpedia.org/ontology/YearInSpaceflight/totalTravellers
1288 , http://dbpedia.org/ontology/aSide
1289 , http://dbpedia.org/ontology/abbeychurchBlessing
1290 , http://dbpedia.org/ontology/abbeychurchBlessingCharge
1291 , http://dbpedia.org/ontology/abbreviation
1292 , http://dbpedia.org/ontology/ableToGrind
1293 , http://dbpedia.org/ontology/absoluteMagnitude
1294 , http://dbpedia.org/ontology/abstensions
1295 , http://dbpedia.org/ontology/abstentions
1296 , http://dbpedia.org/ontology/abstract
1297 , http://dbpedia.org/ontology/academicAdvisor
1298 , http://dbpedia.org/ontology/academicDiscipline
1299 , http://dbpedia.org/ontology/academyAward
1300 , http://dbpedia.org/ontology/academyaward
1301 , http://dbpedia.org/ontology/acceleration
1302 , http://dbpedia.org/ontology/access
1303 , http://dbpedia.org/ontology/accessDate
1304 , http://dbpedia.org/ontology/achievement
1305 , http://dbpedia.org/ontology/acquirementDate
1306 , http://dbpedia.org/ontology/actScore
1307 , http://dbpedia.org/ontology/actingHeadteacher
1308 , http://dbpedia.org/ontology/actingheadteacher
1309 , http://dbpedia.org/ontology/activeYear
1310 , http://dbpedia.org/ontology/activeYears
1311 , http://dbpedia.org/ontology/activeYearsEndDate
1312 , http://dbpedia.org/ontology/activeYearsEndDateMgr
1313 , http://dbpedia.org/ontology/activeYearsEndYear
1314 , http://dbpedia.org/ontology/activeYearsEndYearMgr
1315 , http://dbpedia.org/ontology/activeYearsStartDate
1316 , http://dbpedia.org/ontology/activeYearsStartDateMgr
1317 , http://dbpedia.org/ontology/activeYearsStartYear
1318 , http://dbpedia.org/ontology/activeYearsStartYearMgr
1319 , http://dbpedia.org/ontology/activity
1320 , http://dbpedia.org/ontology/added
1321 , http://dbpedia.org/ontology/address
1322 , http://dbpedia.org/ontology/addressInRoad
1323 , http://dbpedia.org/ontology/adjacentSettlement
1324 , http://dbpedia.org/ontology/administrativeCenter
1325 , http://dbpedia.org/ontology/administrativeCollectivity
1326 , http://dbpedia.org/ontology/administrativeDistrict
1327 , http://dbpedia.org/ontology/administrativeHeadCity
1328 , http://dbpedia.org/ontology/administrativeStatus
1329 , http://dbpedia.org/ontology/administrator
1330 , http://dbpedia.org/ontology/afdbId
1331 , http://dbpedia.org/ontology/affair
1332 , http://dbpedia.org/ontology/affiliate
1333 , http://dbpedia.org/ontology/affiliation
1334 , http://dbpedia.org/ontology/afiAward
1335 , http://dbpedia.org/ontology/afiaaward
1336 , http://dbpedia.org/ontology/age
1337 , http://dbpedia.org/ontology/ageRange
1338 , http://dbpedia.org/ontology/agency
1339 , http://dbpedia.org/ontology/agencyStationCode
1340 , http://dbpedia.org/ontology/agglomeration
1341 , http://dbpedia.org/ontology/agglomerationArea
1342 , http://dbpedia.org/ontology/agglomerationDemographics
1343 , http://dbpedia.org/ontology/agglomerationPopulation
1344 , http://dbpedia.org/ontology/agglomerationPopulationTotal
1345 , http://dbpedia.org/ontology/agglomerationPopulationYear
1346 , http://dbpedia.org/ontology/aggregation
1347 , http://dbpedia.org/ontology/airDate
1348 , http://dbpedia.org/ontology/aircraftAttack
1349 , http://dbpedia.org/ontology/aircraftBomber
1350 , http://dbpedia.org/ontology/aircraftElectronic
1351 , http://dbpedia.org/ontology/aircraftFighter
1352 , http://dbpedia.org/ontology/aircraftFigther
1353 , http://dbpedia.org/ontology/aircraftHelicopter
1354 , http://dbpedia.org/ontology/aircraftHelicopterAttack
1355 , http://dbpedia.org/ontology/aircraftHelicopterCargo
1356 , http://dbpedia.org/ontology/aircraftHelicopterMultirole
1357 , http://dbpedia.org/ontology/aircraftHelicopterObservation
1358 , http://dbpedia.org/ontology/aircraftHelicopterTransport
1359 , http://dbpedia.org/ontology/aircraftHelicopterUtility
1360 , http://dbpedia.org/ontology/aircraftInterceptor
1361 , http://dbpedia.org/ontology/aircraftPatrol
1362 , http://dbpedia.org/ontology/aircraftRecon
1363 , http://dbpedia.org/ontology/aircraftTrainer
1364 , http://dbpedia.org/ontology/aircraftTransport
1365 , http://dbpedia.org/ontology/aircraftType
1366 , http://dbpedia.org/ontology/aircraftUser
1367 , http://dbpedia.org/ontology/airdate
1368 , http://dbpedia.org/ontology/airportUsing
1369 , http://dbpedia.org/ontology/aitaCode
1370 , http://dbpedia.org/ontology/albedo
1371 , http://dbpedia.org/ontology/album
1372 , http://dbpedia.org/ontology/albumRuntime
1373 , http://dbpedia.org/ontology/alemmanicName
1374 , http://dbpedia.org/ontology/algerianName
1375 , http://dbpedia.org/ontology/algerianSettlementName
1376 , http://dbpedia.org/ontology/alias
1377 , http://dbpedia.org/ontology/allcinemaId
1378 , http://dbpedia.org/ontology/allegiance
1379 , http://dbpedia.org/ontology/alliance
1380 , http://dbpedia.org/ontology/almaMater
1381 , http://dbpedia.org/ontology/alongside
1382 , http://dbpedia.org/ontology/alpsGroup
1383 , http://dbpedia.org/ontology/alpsMainPart
1384 , http://dbpedia.org/ontology/alpsMajorSector
1385 , http://dbpedia.org/ontology/alpsSection
1386 , http://dbpedia.org/ontology/alpsSoiusaCode
1387 , http://dbpedia.org/ontology/alpsSubgroup
1388 , http://dbpedia.org/ontology/alpsSubsection
1389 , http://dbpedia.org/ontology/alpsSupergroup
1390 , http://dbpedia.org/ontology/alternativeName
1391 , http://dbpedia.org/ontology/alternativeTitle
1392 , http://dbpedia.org/ontology/altitude
1393 , http://dbpedia.org/ontology/alumni
1394 , http://dbpedia.org/ontology/amateurDefeat
1395 , http://dbpedia.org/ontology/amateurFight
1396 , http://dbpedia.org/ontology/amateurKo
1397 , http://dbpedia.org/ontology/amateurNoContest
1398 , http://dbpedia.org/ontology/amateurTeam
1399 , http://dbpedia.org/ontology/amateurTie
1400 , http://dbpedia.org/ontology/amateurTitle
1401 , http://dbpedia.org/ontology/amateurVictory
1402 , http://dbpedia.org/ontology/amateurYear
1403 , http://dbpedia.org/ontology/americanComedyAward
1404 , http://dbpedia.org/ontology/amgid
1405 , http://dbpedia.org/ontology/amsterdamCode
1406 , http://dbpedia.org/ontology/analogChannel
1407 , http://dbpedia.org/ontology/animal
1408 , http://dbpedia.org/ontology/animator
1409 , http://dbpedia.org/ontology/anniversaries
1410 , http://dbpedia.org/ontology/anniversary
1411 , http://dbpedia.org/ontology/announcedFrom
1412 , http://dbpedia.org/ontology/annualTemperature
1413 , http://dbpedia.org/ontology/anthem
1414 , http://dbpedia.org/ontology/apcPresident
1415 , http://dbpedia.org/ontology/apoapsis
1416 , http://dbpedia.org/ontology/apofocus
1417 , http://dbpedia.org/ontology/apparentMagnitude
1418 , http://dbpedia.org/ontology/appearancesInLeague
1419 , http://dbpedia.org/ontology/appearancesInNationalTeam
1420 , http://dbpedia.org/ontology/appmag_v
1421 , http://dbpedia.org/ontology/appointer
1422 , http://dbpedia.org/ontology/approach
1423 , http://dbpedia.org/ontology/approvedByLowerParliament
1424 , http://dbpedia.org/ontology/approvedByUpperParliament
1425 , http://dbpedia.org/ontology/approximateCalories
1426 , http://dbpedia.org/ontology/apskritis
1427 , http://dbpedia.org/ontology/arabicName
1428 , http://dbpedia.org/ontology/arberishtName
1429 , http://dbpedia.org/ontology/archipelago
1430 , http://dbpedia.org/ontology/architect
1431 , http://dbpedia.org/ontology/architectualBureau
1432 , http://dbpedia.org/ontology/architecturalMovement
1433 , http://dbpedia.org/ontology/architecturalStyle
1434 , http://dbpedia.org/ontology/architecturalbureau
1435 , http://dbpedia.org/ontology/architecturalstyle
1436 , http://dbpedia.org/ontology/area
1437 , http://dbpedia.org/ontology/areaCode
1438 , http://dbpedia.org/ontology/areaDate
1439 , http://dbpedia.org/ontology/areaLand
1440 , http://dbpedia.org/ontology/areaMagnitude
1441 , http://dbpedia.org/ontology/areaMetro
1442 , http://dbpedia.org/ontology/areaOfCatchment
1443 , http://dbpedia.org/ontology/areaOfCatchmentQuote
1444 , http://dbpedia.org/ontology/areaOfSearch
1445 , http://dbpedia.org/ontology/areaQuote
1446 , http://dbpedia.org/ontology/areaRank
1447 , http://dbpedia.org/ontology/areaRural
1448 , http://dbpedia.org/ontology/areaServed
1449 , http://dbpedia.org/ontology/areaTotal
1450 , http://dbpedia.org/ontology/areaTotalRanking
1451 , http://dbpedia.org/ontology/areaUrban
1452 , http://dbpedia.org/ontology/areaWater
1453 , http://dbpedia.org/ontology/areaofsearch
1454 , http://dbpedia.org/ontology/argueDate
1455 , http://dbpedia.org/ontology/arguedate
1456 , http://dbpedia.org/ontology/arielAward
1457 , http://dbpedia.org/ontology/arielaward
1458 , http://dbpedia.org/ontology/arm
1459 , http://dbpedia.org/ontology/army
1460 , http://dbpedia.org/ontology/arrestDate
1461 , http://dbpedia.org/ontology/arrondissement
1462 , http://dbpedia.org/ontology/artPatron
1463 , http://dbpedia.org/ontology/artery
1464 , http://dbpedia.org/ontology/artificialSnowArea
1465 , http://dbpedia.org/ontology/artist
1466 , http://dbpedia.org/ontology/artisticFunction
1467 , http://dbpedia.org/ontology/asWikiText
1468 , http://dbpedia.org/ontology/ascent
1469 , http://dbpedia.org/ontology/ascentDate
1470 , http://dbpedia.org/ontology/asiaChampionship
1471 , http://dbpedia.org/ontology/aspectRatio
1472 , http://dbpedia.org/ontology/assembly
1473 , http://dbpedia.org/ontology/assetUnderManagement
1474 , http://dbpedia.org/ontology/assets
1475 , http://dbpedia.org/ontology/assistantPrincipal
1476 , http://dbpedia.org/ontology/associate
1477 , http://dbpedia.org/ontology/associateEditor
1478 , http://dbpedia.org/ontology/associateStar
1479 , http://dbpedia.org/ontology/associatedAct
1480 , http://dbpedia.org/ontology/associatedBand
1481 , http://dbpedia.org/ontology/associatedMusicalArtist
1482 , http://dbpedia.org/ontology/associatedRocket
1483 , http://dbpedia.org/ontology/associatedact
