http://dbpedia.org/ontology/residence, http://dbpedia.org/ontology/hometown, 231, 30, 0.1299, 58, 0.2511, 997, 0
http://dbpedia.org/ontology/type, http://dbpedia.org/ontology/servingRailwayLine, 472, 30, 0.0636, 269, 0.5699, 1897, 0
http://dbpedia.org/ontology/owningCompany, http://dbpedia.org/ontology/parentOrganisation, 65, 30, 0.4615, 25, 0.3846, 73, 0
http://dbpedia.org/ontology/editing, http://dbpedia.org/ontology/cinematography, 706, 29, 0.0411, 576, 0.8159, 18574, 112
http://dbpedia.org/ontology/presenter, http://dbpedia.org/ontology/starring, 182, 29, 0.1593, 32, 0.1758, 645, 57
http://dbpedia.org/ontology/publisher, http://dbpedia.org/ontology/designer, 548, 29, 0.0529, 342, 0.6241, 2667, 1
http://dbpedia.org/ontology/industry, http://dbpedia.org/ontology/type, 2134, 28, 0.0131, 1511, 0.7081, 22843, 1442
http://dbpedia.org/ontology/previousWork, http://dbpedia.org/ontology/related, 403, 28, 0.0695, 221, 0.5484, 680, 0
http://dbpedia.org/ontology/designer, http://dbpedia.org/ontology/director, 54, 28, 0.5185, 17, 0.3148, 111, 19
http://dbpedia.org/ontology/order, http://dbpedia.org/ontology/division, 22592, 28, 0.0012, 13296, 0.5885, 60151, 14162
http://dbpedia.org/ontology/government, http://dbpedia.org/ontology/division, 78, 28, 0.3590, 49, 0.6282, 0, 0
http://dbpedia.org/ontology/channel, http://dbpedia.org/ontology/producer, 360, 27, 0.0750, 273, 0.7583, 2119, 478
http://dbpedia.org/ontology/domain, http://dbpedia.org/ontology/kingdom, 309, 27, 0.0874, 262, 0.8479, 2300, 1038
http://dbpedia.org/ontology/targetAirport, http://dbpedia.org/ontology/headquarter, 2077, 27, 0.0130, 387, 0.1863, 1107, 0
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/region, 4975, 27, 0.0054, 2290, 0.4603, 118, 0
http://dbpedia.org/ontology/riverMouth, http://dbpedia.org/ontology/country, 1871, 26, 0.0139, 1330, 0.7108, 11915, 1
http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/map, 1311, 26, 0.0198, 1274, 0.9718, 10, 1465
