dbo:nationality,dbo:deathPlace,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:stateOfOrigin,dbo:deathPlace,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:successor,dbo:vicePresident,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:birthPlace,dbo:deathPlace,dbo:President,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:deathPlace,dbo:birthPlace,dbo:Politician,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:mouthMountain,dbo:riverMouth,,dbo:River,dbo:River,dbo:River,dbo:Mountain,dbo:BodyOfWater,
dbo:mouthPlace,dbo:riverMouth,,dbo:River,dbo:River,dbo:River,dbo:PopulatedPlace,dbo:BodyOfWater,
dbo:deathPlace,dbo:birthPlace,dbo:Writer,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:birthPlace,dbo:deathPlace,,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:country,dbo:city,,dbo:University,,,dbo:Country,dbo:City,
dbo:birthPlace,dbo:deathPlace,dbo:Economist,dbo:Economist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:citizenship,dbo:birthPlace,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,,dbo:Place,
dbo:deathPlace,dbo:birthPlace,dbo:Economist,dbo:Economist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:parent,dbo:predecessor,dbo:Monarch,dbo:Royalty,dbo:Person,,dbo:Person,,
dbo:deathPlace,dbo:nationality,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:nationality,dbo:deathPlace,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:stateOfOrigin,dbo:deathPlace,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:deathPlace,dbo:nationality,dbo:Writer,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:starring,dbo:creator,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Work,,dbo:Actor,dbo:Agent,
rdfs:seeAlso,dbo:country,owl:Thing,dbo:City,,,,dbo:Country,
dbo:executiveProducer,dbo:creator,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Person,dbo:Agent,
dbo:nationality,dbo:deathPlace,dbo:Economist,dbo:Economist,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:country,dbo:mouthCountry,,dbo:River,,dbo:River,dbo:Country,dbo:Country,
dbo:inflow,dbo:outflow,dbo:Lake,dbo:Lake,dbo:BodyOfWater,dbo:BodyOfWater,dbo:River,dbo:River,
dbo:part,dbo:leaderName,,dbo:AdministrativeRegion,,dbo:PopulatedPlace,dbo:Place,dbo:Person,
dbo:headquarter,dbo:country,,dbo:PoliticalParty,dbo:Organisation,,dbo:PopulatedPlace,dbo:Country,
dbo:part,dbo:leaderName,,dbo:AdministrativeRegion,,dbo:PopulatedPlace,dbo:Place,dbo:Person,
dbo:part,dbo:leaderName,,dbo:AdministrativeRegion,,dbo:PopulatedPlace,dbo:Place,dbo:Person,
dbo:restingPlace,dbo:deathPlace,,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:network,dbo:producer,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Broadcaster,dbo:Work,dbo:Broadcaster,dbo:Agent,
dbo:outflow,dbo:inflow,dbo:Lake,dbo:Lake,dbo:BodyOfWater,dbo:BodyOfWater,dbo:River,dbo:River,
dbo:deathPlace,dbo:ethnicity,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:birthPlace,dbo:nationality,dbo:Model,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:artist,dbo:producer,,dbo:Album,dbo:MusicalWork,dbo:Work,dbo:Agent,dbo:Agent,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:source,dbo:sourceConfluence,,dbo:River,,dbo:River,,,
dbo:birthPlace,dbo:ethnicity,dbo:Model,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:country,dbo:origin,,,,,dbo:Country,dbo:PopulatedPlace,
dbo:locationCountry,dbo:country,,dbo:TelevisionStation,,,dbo:Country,dbo:Country,
dbo:locationCountry,dbo:country,dbo:BroadcastNetwork,dbo:TelevisionStation,,,dbo:Country,dbo:Country,
dbo:isPartOf,dbo:region,,dbo:City,,,,dbo:Place,
dbo:manufacturer,dbo:parentCompany,dbo:Automobile,dbo:Automobile,,,dbo:Organisation,dbo:Company,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:parentCompany,dbo:subsidiary,,dbo:Company,,dbo:Company,dbo:Company,dbo:Company,
dbo:nationality,dbo:ethnicity,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Country,dbo:EthnicGroup,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:nationality,dbo:birthPlace,dbo:Astronaut,dbo:Astronaut,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:state,dbo:location,,dbo:University,,,dbo:PopulatedPlace,dbo:Place,
dbo:leader,dbo:foundedBy,dbo:PoliticalParty,dbo:PoliticalParty,,,dbo:Person,dbo:Agent,
dbo:location,dbo:country,,,,,dbo:Place,dbo:Country,
dbo:placeOfBurial,dbo:restingPlace,dbo:Monarch,dbo:BritishRoyalty,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:isPartOf,dbo:province,,dbo:City,,dbo:Place,,dbo:Province,
dbo:musicComposer,dbo:starring,dbo:Film,,dbo:Work,dbo:Work,dbo:MusicalArtist,dbo:Actor,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
rdfs:seeAlso,dbo:language,owl:Thing,dbo:Country,,,,dbo:Language,
dbo:spouse,dbo:predecessor,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:predecessor,dbo:successor,dbo:Monarch,dbo:BritishRoyalty,,,,,
dbo:primeMinister,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:primeMinister,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:writer,dbo:starring,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:Person,dbo:Actor,
dbo:predecessor,dbo:president,dbo:OfficeHolder,dbo:Politician,,dbo:Organisation,,dbo:Person,
dbo:predecessor,dbo:president,dbo:OfficeHolder,dbo:Politician,,dbo:Organisation,,dbo:Person,
dbo:successor,dbo:president,dbo:OfficeHolder,dbo:Politician,,dbo:Organisation,,dbo:Person,
dbo:predecessor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:primeMinister,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:primeMinister,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:primeMinister,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:primeMinister,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,,dbo:Politician,,,,,
dbo:deputy,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
dbo:successor,dbo:parent,dbo:Monarch,dbo:BritishRoyalty,,dbo:Person,,dbo:Person,
dbo:child,dbo:successor,dbo:OfficeHolder,dbo:Politician,dbo:Person,,dbo:Person,,
dbo:philosophicalSchool,dbo:mainInterest,dbo:Philosopher,dbo:Philosopher,dbo:Person,,,,
dbo:mainInterest,dbo:philosophicalSchool,dbo:Philosopher,dbo:Philosopher,,dbo:Person,,,
rdfs:seeAlso,dbo:spokenIn,owl:Thing,dbo:Language,,dbo:Language,,dbo:PopulatedPlace,
dbo:residence,dbo:birthPlace,dbo:OfficeHolder,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:predecessor,dbo:president,,dbo:Politician,,dbo:Organisation,,dbo:Person,
dbo:predecessor,dbo:president,,dbo:Politician,,dbo:Organisation,,dbo:Person,
dbo:openingTheme,dbo:starring,dbo:TelevisionShow,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Work,dbo:Work,dbo:Actor,
dbo:formerBandMember,dbo:recordLabel,,dbo:Band,dbo:Band,,dbo:Person,dbo:RecordLabel,
dbo:politicalPartyInLegislature,dbo:politicalPartyOfLeader,dbo:Legislature,dbo:Legislature,dbo:Legislature,dbo:Legislature,dbo:PoliticalParty,dbo:PoliticalParty,
dbo:president,dbo:predecessor,,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:primeMinister,dbo:predecessor,,dbo:Politician,,,dbo:Person,,
dbo:narrator,dbo:starring,dbo:Film,,dbo:Work,dbo:Work,dbo:Person,dbo:Actor,
dbo:predecessor,dbo:primeMinister,,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:primeMinister,,dbo:Politician,,,,dbo:Person,
dbo:predecessor,dbo:vicePresident,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:primeMinister,dbo:successor,,dbo:Politician,,,dbo:Person,,
dbo:hometown,dbo:birthPlace,dbo:Person,dbo:Artist,dbo:Agent,dbo:Person,dbo:Settlement,dbo:Place,
dbo:vicePresident,dbo:successor,,dbo:Politician,,,dbo:Person,,
dbo:successor,dbo:vicePresident,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:successor,dbo:vicePresident,dbo:OfficeHolder,dbo:Politician,,,,dbo:Person,
dbo:musicSubgenre,dbo:musicFusionGenre,dbo:MusicGenre,dbo:MusicGenre,dbo:MusicGenre,dbo:MusicGenre,dbo:MusicGenre,dbo:MusicGenre,
dbo:nationality,dbo:birthPlace,dbo:Writer,dbo:Artist,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:institution,dbo:almaMater,dbo:Economist,dbo:Economist,,dbo:Person,dbo:Organisation,dbo:EducationalInstitution,
rdfs:seeAlso,dbo:philosophicalSchool,owl:Thing,dbo:Philosopher,,dbo:Person,,,
dbo:nationality,dbo:birthPlace,dbo:Politician,dbo:Politician,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:coverArtist,dbo:author,dbo:Book,dbo:Book,dbo:Work,dbo:Work,dbo:Person,dbo:Person,
dbo:narrator,dbo:director,dbo:Film,,dbo:Work,dbo:Film,dbo:Person,dbo:Person,
dbo:nationality,dbo:birthPlace,dbo:President,dbo:Politician,dbo:Person,dbo:Person,dbo:Country,dbo:Place,
dbo:residence,dbo:deathPlace,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:deathPlace,dbo:birthPlace,dbo:President,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Place,
dbo:narrator,dbo:producer,dbo:Film,,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,
dbo:successor,dbo:vicePresident,,dbo:Politician,,,,dbo:Person,
dbo:team,dbo:draftTeam,dbo:BasketballPlayer,dbo:BasketballPlayer,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,
dbo:successor,dbo:vicePresident,,dbo:Politician,,,,dbo:Person,
dbo:distributor,dbo:producer,dbo:TelevisionShow,dbo:TelevisionShow,,dbo:Work,dbo:Organisation,dbo:Agent,
dbo:country,dbo:deathPlace,,dbo:Politician,,dbo:Person,dbo:Country,dbo:Place,
rdfs:seeAlso,dbo:country,owl:Thing,dbo:WorldHeritageSite,,,,dbo:Country,
dbo:narrator,dbo:starring,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Work,dbo:Work,dbo:Person,dbo:Actor,
dbo:deathPlace,dbo:nationality,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:birthPlace,dbo:nationality,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:birthPlace,dbo:nationality,dbo:Politician,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
rdfs:seeAlso,dbo:creator,owl:Thing,dbo:TelevisionShow,,,,dbo:Agent,
rdfs:seeAlso,dbo:knownFor,owl:Thing,dbo:Person,,,,,
dbo:regionServed,dbo:location,,dbo:Company,dbo:Organisation,,dbo:Place,dbo:Place,
dbo:deathPlace,dbo:nationality,dbo:President,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:birthPlace,dbo:nationality,,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:writer,dbo:director,,,dbo:Work,dbo:Film,dbo:Person,dbo:Person,
dbo:director,dbo:writer,,,dbo:Film,dbo:Work,dbo:Person,dbo:Person,
dbo:deathPlace,dbo:nationality,dbo:Politician,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:artist,dbo:producer,dbo:Song,dbo:Album,dbo:MusicalWork,dbo:Work,dbo:Agent,dbo:Agent,
dbo:sourceMountain,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:Mountain,,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:sourceCountry,dbo:sourceConfluence,,dbo:River,dbo:Stream,dbo:River,dbo:Country,,
dbo:nationality,dbo:stateOfOrigin,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Country,dbo:Country,
dbo:state,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:author,dbo:creator,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Work,,dbo:Person,dbo:Agent,
dbo:country,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:Country,,
dbo:producer,dbo:artist,dbo:Song,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Agent,dbo:Agent,
dbo:sourcePlace,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:PopulatedPlace,,
dbo:country,dbo:sourceConfluence,,dbo:River,,dbo:River,dbo:Country,,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:primeMinister,dbo:predecessor,dbo:President,dbo:Politician,,,dbo:Person,,
dbo:isPartOf,dbo:province,,dbo:City,,dbo:Place,,dbo:Province,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:part,dbo:administrativeDistrict,,dbo:AdministrativeRegion,,dbo:Settlement,dbo:Place,dbo:PopulatedPlace,
dbo:sourceCountry,dbo:mouthCountry,,dbo:River,dbo:Stream,dbo:River,dbo:Country,dbo:Country,
dbo:sourceCountry,dbo:country,,dbo:River,dbo:Stream,,dbo:Country,dbo:Country,
dbo:isPartOf,dbo:region,,dbo:City,,,,dbo:Place,
dbo:birthPlace,dbo:ethnicity,,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:manufacturer,dbo:designer,dbo:Aircraft,dbo:Aircraft,,,dbo:Organisation,dbo:Person,
dbo:successor,dbo:variantOf,dbo:Aircraft,dbo:Aircraft,,,,,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:birthPlace,dbo:ethnicity,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:secretaryGeneral,dbo:superintendent,dbo:PoliticalParty,dbo:PoliticalParty,dbo:Organisation,dbo:Organisation,dbo:Person,dbo:Person,
dbo:parent,dbo:recordLabel,dbo:Monarch,dbo:BritishRoyalty,dbo:Person,,dbo:Person,dbo:RecordLabel,
dbo:musicalArtist,dbo:musicalBand,,dbo:Single,dbo:Single,dbo:Single,dbo:MusicalArtist,dbo:Band,
dbo:birthPlace,dbo:citizenship,dbo:OfficeHolder,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:President,dbo:Politician,,,,,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:deathPlace,dbo:ethnicity,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:city,dbo:location,,dbo:RadioStation,,,dbo:City,dbo:Place,
dbo:mergedIntoParty,dbo:nationalAffiliation,dbo:PoliticalParty,dbo:PoliticalParty,dbo:PoliticalParty,dbo:PoliticalParty,dbo:PoliticalParty,,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:associatedMusicalArtist,dbo:influencedBy,,dbo:MusicalArtist,,,dbo:MusicalArtist,,
dbo:birthPlace,dbo:nationality,dbo:BeautyQueen,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:deathPlace,dbo:nationality,,dbo:Politician,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:isPartOf,dbo:city,,dbo:City,,,,dbo:City,
dbo:author,dbo:illustrator,dbo:Book,dbo:Book,dbo:Work,dbo:WrittenWork,dbo:Person,dbo:Person,
dbo:occupation,dbo:knownFor,dbo:Writer,dbo:Artist,,,dbo:PersonFunction,,
dbo:affiliation,dbo:party,,dbo:PrimeMinister,dbo:Organisation,,dbo:Organisation,dbo:PoliticalParty,
dbo:successor,dbo:predecessor,dbo:Politician,dbo:Politician,,,,,
dbo:headquarter,dbo:location,,,dbo:Organisation,,dbo:PopulatedPlace,dbo:Place,
dbo:isPartOf,dbo:province,,dbo:City,,dbo:Place,,dbo:Province,
dbo:parent,dbo:president,dbo:Monarch,dbo:Royalty,dbo:Person,dbo:Organisation,dbo:Person,dbo:Person,
dbo:position,dbo:league,,dbo:SoccerClub,,,,dbo:SportsLeague,
dbo:musicalBand,dbo:musicalArtist,,dbo:Single,dbo:Single,dbo:Single,dbo:Band,dbo:MusicalArtist,
dbo:location,dbo:province,dbo:Lake,dbo:Lake,,dbo:Place,dbo:Place,dbo:Province,
dbo:locatedInArea,dbo:archipelago,,dbo:Island,dbo:Place,dbo:Island,dbo:Place,,
dbo:successor,dbo:predecessor,dbo:PrimeMinister,dbo:Politician,,,,,
dbo:type,dbo:state,,dbo:City,,,,dbo:PopulatedPlace,
dbo:riverMouth,dbo:country,dbo:River,dbo:River,dbo:River,,dbo:BodyOfWater,dbo:Country,
dbo:successor,dbo:recordLabel,dbo:Monarch,dbo:BritishRoyalty,,,,dbo:RecordLabel,
dbo:stateOfOrigin,dbo:nationality,dbo:Person,dbo:Writer,dbo:Person,dbo:Person,dbo:Country,dbo:Country,
dbo:birthPlace,dbo:hometown,dbo:Person,dbo:MusicalArtist,dbo:Person,dbo:Agent,dbo:Place,dbo:Settlement,
dbo:birthPlace,dbo:ethnicity,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,
dbo:nonFictionSubject,dbo:genre,dbo:Book,dbo:Book,dbo:WrittenWork,,,dbo:Genre,
dbo:associatedBand,dbo:influencedBy,,dbo:MusicalArtist,,,dbo:Band,,
dbo:birthPlace,dbo:nationality,dbo:RacingDriver,dbo:FormulaOneRacer,dbo:Person,dbo:Person,dbo:Place,dbo:Country,
dbo:previousWork,dbo:artist,dbo:Album,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Work,dbo:Agent,
dbo:previousWork,dbo:subsequentWork,dbo:Album,dbo:Album,dbo:Work,dbo:Work,dbo:Work,dbo:Work,
dbo:editing,dbo:starring,dbo:Film,,dbo:Film,dbo:Work,dbo:Person,dbo:Actor,
dbo:isPartOf,dbo:country,,dbo:City,,,,dbo:Country,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:leaderName,dbo:country,,dbo:City,dbo:PopulatedPlace,,dbo:Person,dbo:Country,
dbo:season,dbo:position,dbo:SoccerClub,dbo:SoccerClub,dbo:Agent,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:predecessor,dbo:successor,dbo:OfficeHolder,dbo:Politician,,,,,
dbo:successor,dbo:predecessor,dbo:Royalty,dbo:BritishRoyalty,,,,,
dbo:parent,dbo:successor,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,,dbo:Person,,
dbo:parent,dbo:successor,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,,dbo:Person,,
dbo:birthPlace,dbo:team,,dbo:SoccerPlayer,dbo:Person,,dbo:Place,dbo:SportsTeam,
dbo:successor,dbo:parent,dbo:Royalty,dbo:BritishRoyalty,,dbo:Person,,dbo:Person,
dbo:successor,dbo:parent,dbo:Royalty,dbo:BritishRoyalty,,dbo:Person,,dbo:Person,
dbo:country,dbo:location,dbo:Island,dbo:Island,,,dbo:Country,dbo:Place,
dbo:language,dbo:anthem,dbo:Country,dbo:Country,,,dbo:Language,dbo:Work,
dbo:officialLanguage,dbo:anthem,dbo:Country,dbo:Country,dbo:PopulatedPlace,,dbo:Language,dbo:Work,
dbo:producer,dbo:musicComposer,dbo:Film,,dbo:Work,dbo:Work,dbo:Agent,dbo:MusicalArtist,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:president,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Organisation,,dbo:Person,,
dbo:spouse,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,dbo:Person,,dbo:Person,,
dbo:primeMinister,dbo:predecessor,dbo:OfficeHolder,dbo:Politician,,,dbo:Person,,
