dbo:location,dbo:country,,dbo:Museum,,,dbo:Place,dbo:Country
dbo:deathPlace,dbo:birthPlace,,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place
dbo:residence,dbo:nationality,dbo:Scientist,dbo:Scientist,dbo:Person,dbo:Person,dbo:Place,dbo:Country
dbo:birthPlace,dbo:hometown,dbo:Person,dbo:MusicalArtist,dbo:Person,dbo:Agent,dbo:Place,dbo:Settlement
dbo:artist,dbo:writer,dbo:Album,dbo:MusicalWork,dbo:MusicalWork,dbo:Work,dbo:Agent,dbo:Person
dbo:birthPlace,dbo:hometown,dbo:Person,dbo:MusicalArtist,dbo:Person,dbo:Agent,dbo:Place,dbo:Settlement
dbo:industry,dbo:product,,dbo:Organisation,dbo:Company,dbo:Organisation,,
dbo:team,dbo:nationalTeam,,dbo:Athlete,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam
dbo:birthPlace,dbo:deathPlace,,dbo:Athlete,dbo:Person,dbo:Person,dbo:Place,dbo:Place
dbo:director,dbo:writer,,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Person
dbo:birthPlace,dbo:deathPlace,,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place
dbo:birthPlace,dbo:nationality,dbo:Writer,dbo:Writer,dbo:Person,dbo:Person,dbo:Place,dbo:Country
dbo:location,dbo:city,dbo:Museum,dbo:Museum,,,dbo:Place,dbo:City
dbo:family,dbo:order,,,dbo:Species,dbo:Species,dbo:Species,
dbo:designCompany,dbo:designer,dbo:Automobile,dbo:Automobile,dbo:MeanOfTransportation,,dbo:Company,dbo:Person
dbo:origin,dbo:sourceConfluence,,dbo:BodyOfWater,,dbo:River,dbo:PopulatedPlace,
dbo:birthPlace,dbo:nationality,,dbo:MusicalArtist,dbo:Person,dbo:Person,dbo:Place,dbo:Country
dbo:countySeat,dbo:capital,dbo:AdministrativeRegion,dbo:AdministrativeRegion,dbo:PopulatedPlace,dbo:PopulatedPlace,,dbo:City
dbo:locationCountry,dbo:location,,dbo:Organisation,,,dbo:Country,dbo:Place
dbo:producer,dbo:musicalArtist,,dbo:Single,dbo:Work,dbo:Single,dbo:Agent,dbo:MusicalArtist
dbo:genus,dbo:family,,,dbo:Species,dbo:Species,,dbo:Species
