dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:synonym,dbo:scientificName,,dbo:Species,,dbo:Species,xsd:string,xsd:string
dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:numberBuilt,dbo:numberOfCrew,,dbo:MilitaryAircraft,dbo:Aircraft,dbo:MeanOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:conservationStatus,dbo:status,,dbo:Arachnid,dbo:Species,,xsd:string,xsd:string
dbo:cmykCoordinateYellow,dbo:hsvCoordinateSaturation,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer
dbo:numberOfGoldMedalsWon,dbo:numberOfBronzeMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:startDate,dbo:date,dbo:Election,dbo:Election,dbo:Event,,xsd:date,xsd:date
dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:numberOfSilverMedalsWon,dbo:numberOfBronzeMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:isoCodeRegion,dbo:iso31661Code,,dbo:Province,dbo:Settlement,dbo:Place,xsd:string,xsd:string
dbo:numberOfBronzeMedalsWon,dbo:numberOfSilverMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:serviceEndYear,dbo:activeYearsEndYear,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear
dbo:areaCode,dbo:vehicleCode,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string
dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:openingYear,dbo:buildingStartYear,,dbo:Bridge,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear
dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:releaseDate,dbo:productionEndYear,dbo:Album,dbo:Album,,,xsd:date,xsd:gYear
dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:formationYear,dbo:foundingYear,,dbo:SportsLeague,dbo:Organisation,,xsd:gYear,xsd:gYear
dbo:activeYearsEndYear,dbo:activeYearsStartYear,dbo:Royalty,dbo:Monarch,,,xsd:gYear,xsd:gYear
dbo:episodeNumber,dbo:seasonNumber,dbo:TelevisionEpisode,dbo:TelevisionEpisode,dbo:TelevisionEpisode,dbo:TelevisionEpisode,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:cmykCoordinateCyanic,dbo:cmykCoordinateBlack,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer
dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger
dbo:areaCode,dbo:code,,dbo:Municipality,dbo:Place,,xsd:string,xsd:string
